incident_id,timestamp,area,lat,lng,hour,day_of_week,incident_type,severity,weapon_involved,reported_to_police,source
INC-1460,2025-06-09 21:58:00,PECHS,24.873459,67.082463,21,Monday,vehicle_theft,HIGH,no,yes,community_report
INC-1046,2025-06-09 22:03:00,Gulshan-e-Iqbal,24.931101,67.135914,22,Monday,phone_snatching,LOW,no,yes,community_report
INC-1635,2025-06-10 19:11:00,Guru Mandir,24.869568,67.016466,19,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-1185,2025-06-10 22:16:00,Superhighway,24.982368,67.152303,22,Tuesday,carjacking,MEDIUM,no,yes,community_report
INC-0074,2025-06-12 14:33:00,Lyari,24.873079,67.012032,14,Thursday,robbery,MEDIUM,no,no,community_report
INC-1780,2025-06-12 18:29:00,Soldier Bazaar,24.887996,67.029546,18,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-0739,2025-06-12 21:46:00,Saddar,24.864091,67.026055,21,Thursday,pickpocketing,HIGH,no,no,community_report
INC-1473,2025-06-14 18:25:00,PECHS,24.872997,67.081903,18,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-0809,2025-06-14 22:44:00,Teen Talwar,24.828931,67.03426,22,Saturday,signal_robbery,MEDIUM,yes,yes,community_report
INC-0185,2025-06-15 09:43:00,Orangi Town,24.964243,67.021735,9,Sunday,robbery,HIGH,yes,no,community_report
INC-1868,2025-06-15 20:12:00,Model Colony,24.880567,67.145486,20,Sunday,mugging,LOW,no,yes,community_report
INC-1859,2025-06-15 22:44:00,Malir Cantonment,24.878817,67.20511,22,Sunday,mugging,LOW,no,yes,community_report
INC-0939,2025-06-16 21:40:00,North Nazimabad,24.949751,67.057106,21,Monday,phone_snatching,HIGH,no,no,community_report
INC-0379,2025-06-16 23:41:00,Liaquatabad,24.904199,67.037167,23,Monday,mugging,LOW,no,no,community_report
INC-1505,2025-06-16 23:51:00,Clifton,24.81916,67.036385,23,Monday,mugging,HIGH,no,yes,community_report
INC-0265,2025-06-17 00:03:00,Keamari,24.845045,66.990094,0,Tuesday,robbery,HIGH,no,no,community_report
INC-1068,2025-06-17 10:54:00,Sohrab Goth,24.955297,67.076696,10,Tuesday,robbery,MEDIUM,yes,no,community_report
INC-0836,2025-06-17 15:05:00,Teen Talwar,24.831576,67.032611,15,Tuesday,phone_snatching,MEDIUM,no,no,community_report
INC-0753,2025-06-17 19:16:00,Saddar,24.863288,67.030734,19,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0997,2025-06-17 19:59:00,Gulshan-e-Iqbal,24.932823,67.133141,19,Tuesday,mugging,MEDIUM,no,yes,community_report
INC-0370,2025-06-17 21:35:00,Liaquatabad,24.902475,67.035542,21,Tuesday,robbery,MEDIUM,no,no,community_report
INC-1591,2025-06-17 22:52:00,Zamzama,24.829851,67.072128,22,Tuesday,phone_snatching,LOW,no,yes,community_report
INC-1795,2025-06-17 23:10:00,Soldier Bazaar,24.88799,67.028978,23,Tuesday,mugging,MEDIUM,no,yes,community_report
INC-0851,2025-06-18 17:16:00,Teen Talwar,24.827119,67.034574,17,Wednesday,phone_snatching,HIGH,no,yes,community_report
INC-1857,2025-06-18 22:25:00,Malir Cantonment,24.878038,67.202447,22,Wednesday,vehicle_theft,HIGH,no,yes,community_report
INC-0357,2025-06-19 10:48:00,Liaquatabad,24.904418,67.034498,10,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-1745,2025-06-19 21:12:00,Nagan Chowrangi,24.940729,67.085561,21,Thursday,mugging,MEDIUM,no,no,community_report
INC-1119,2025-06-20 09:07:00,Sohrab Goth,24.954026,67.077058,9,Friday,robbery,MEDIUM,yes,no,community_report
INC-1865,2025-06-21 19:44:00,Model Colony,24.883136,67.146056,19,Saturday,phone_snatching,MEDIUM,no,no,community_report
INC-1297,2025-06-21 21:51:00,Nazimabad,24.918267,67.033873,21,Saturday,mugging,HIGH,no,yes,community_report
INC-1443,2025-06-21 22:02:00,PECHS,24.877987,67.079483,22,Saturday,phone_snatching,MEDIUM,no,yes,community_report
INC-0081,2025-06-22 01:33:00,Lyari,24.873088,67.010612,1,Sunday,phone_snatching,HIGH,no,no,community_report
INC-1871,2025-06-22 20:07:00,Model Colony,24.883347,67.147195,20,Sunday,phone_snatching,LOW,no,yes,community_report
INC-0373,2025-06-23 21:56:00,Liaquatabad,24.906158,67.033614,21,Monday,mugging,MEDIUM,no,no,community_report
INC-0569,2025-06-23 22:06:00,Korangi,24.823112,67.137791,22,Monday,robbery,HIGH,yes,yes,community_report
INC-1798,2025-06-23 23:10:00,Soldier Bazaar,24.88942,67.028488,23,Monday,mugging,MEDIUM,no,yes,community_report
INC-0796,2025-06-24 21:11:00,Teen Talwar,24.831205,67.031368,21,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0410,2025-06-24 21:21:00,Liaquatabad,24.904687,67.032463,21,Tuesday,mugging,HIGH,no,no,community_report
INC-1706,2025-06-24 21:32:00,Nagan Chowrangi,24.941743,67.08541,21,Tuesday,signal_robbery,LOW,yes,yes,community_report
INC-0801,2025-06-24 22:40:00,Teen Talwar,24.827264,67.030637,22,Tuesday,signal_robbery,HIGH,yes,no,community_report
INC-0084,2025-06-24 23:27:00,Lyari,24.874058,67.014804,23,Tuesday,phone_snatching,LOW,no,no,community_report
INC-1478,2025-06-25 00:18:00,Clifton,24.819525,67.037727,0,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0548,2025-06-25 13:01:00,Korangi,24.825306,67.141645,13,Wednesday,mugging,HIGH,no,no,community_report
INC-0485,2025-06-25 17:15:00,Landhi,24.851893,67.360882,17,Wednesday,vehicle_theft,HIGH,no,yes,community_report
INC-0767,2025-06-25 17:19:00,Saddar,24.864064,67.02962,17,Wednesday,phone_snatching,LOW,no,no,community_report
INC-1625,2025-06-25 19:55:00,Guru Mandir,24.866162,67.016617,19,Wednesday,mugging,HIGH,no,no,community_report
INC-1604,2025-06-25 22:33:00,Zamzama,24.827943,67.074801,22,Wednesday,phone_snatching,HIGH,no,yes,community_report
INC-1669,2025-06-26 19:36:00,Guru Mandir,24.865231,67.015292,19,Thursday,mugging,LOW,no,no,community_report
INC-1671,2025-06-26 21:30:00,Guru Mandir,24.865095,67.014913,21,Thursday,mugging,MEDIUM,no,yes,community_report
INC-1100,2025-06-27 00:41:00,Sohrab Goth,24.957946,67.079598,0,Friday,robbery,HIGH,yes,no,community_report
INC-0157,2025-06-27 21:07:00,Orangi Town,24.962449,67.019794,21,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-0912,2025-06-27 21:27:00,Hassan Square,24.900181,67.070359,21,Friday,phone_snatching,MEDIUM,no,no,community_report
INC-0062,2025-06-27 21:43:00,Lyari,24.874477,67.01399,21,Friday,robbery,HIGH,yes,yes,community_report
INC-1805,2025-06-27 22:34:00,Soldier Bazaar,24.885331,67.025761,22,Friday,mugging,LOW,no,no,community_report
INC-1113,2025-06-27 22:52:00,Sohrab Goth,24.95868,67.077158,22,Friday,robbery,HIGH,yes,no,community_report
INC-1529,2025-06-27 22:52:00,DHA Phase 1,24.805866,67.062272,22,Friday,vehicle_theft,HIGH,no,no,community_report
INC-1401,2025-06-27 23:12:00,Gulistan-e-Jauhar,24.911533,67.218424,23,Friday,ride_hailing_incident,MEDIUM,no,no,community_report
INC-1131,2025-06-28 00:54:00,Superhighway,24.98054,67.15205,0,Saturday,vehicle_theft,LOW,no,no,community_report
INC-0150,2025-06-28 16:26:00,Orangi Town,24.96531,67.020237,16,Saturday,phone_snatching,MEDIUM,no,yes,community_report
INC-0423,2025-06-28 18:56:00,Liaquatabad,24.906235,67.033641,18,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1336,2025-06-28 23:55:00,FB Area,24.954632,67.103101,23,Saturday,mugging,MEDIUM,no,yes,community_report
INC-1891,2025-06-29 20:16:00,Model Colony,24.881487,67.147758,20,Sunday,mugging,MEDIUM,no,no,community_report
INC-1375,2025-06-29 22:14:00,FB Area,24.952622,67.103782,22,Sunday,phone_snatching,HIGH,no,no,community_report
INC-1152,2025-06-29 23:32:00,Superhighway,24.979771,67.151142,23,Sunday,robbery,MEDIUM,yes,yes,community_report
INC-1025,2025-06-30 12:28:00,Gulshan-e-Iqbal,24.931482,67.135719,12,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-1676,2025-06-30 21:15:00,Guru Mandir,24.866737,67.013231,21,Monday,mugging,MEDIUM,no,no,community_report
INC-0873,2025-06-30 21:56:00,Hassan Square,24.900281,67.073673,21,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-1602,2025-06-30 22:01:00,Zamzama,24.828474,67.074794,22,Monday,phone_snatching,LOW,no,yes,community_report
INC-1603,2025-06-30 22:50:00,Zamzama,24.829457,67.073394,22,Monday,mugging,LOW,no,no,community_report
INC-1746,2025-07-01 22:19:00,Nagan Chowrangi,24.943717,67.086934,22,Tuesday,signal_robbery,HIGH,no,no,community_report
INC-0956,2025-07-01 23:11:00,North Nazimabad,24.95248,67.05606,23,Tuesday,signal_robbery,LOW,no,yes,community_report
INC-1513,2025-07-02 18:50:00,Clifton,24.81953,67.034219,18,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-0173,2025-07-02 19:04:00,Orangi Town,24.964349,67.022392,19,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-0174,2025-07-02 20:02:00,Orangi Town,24.964015,67.017905,20,Wednesday,phone_snatching,MEDIUM,no,yes,community_report
INC-1187,2025-07-02 22:34:00,Superhighway,24.978247,67.148869,22,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0839,2025-07-02 22:59:00,Teen Talwar,24.831634,67.035047,22,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1648,2025-07-03 10:39:00,Guru Mandir,24.865106,67.013264,10,Thursday,mugging,LOW,no,no,community_report
INC-0177,2025-07-03 14:29:00,Orangi Town,24.967191,67.019132,14,Thursday,phone_snatching,MEDIUM,no,no,community_report
INC-0079,2025-07-05 12:12:00,Lyari,24.869687,67.012001,12,Saturday,robbery,MEDIUM,no,no,community_report
INC-0253,2025-07-05 22:29:00,Keamari,24.844003,66.987574,22,Saturday,robbery,HIGH,no,no,community_report
INC-0559,2025-07-05 22:38:00,Korangi,24.824015,67.138929,22,Saturday,phone_snatching,MEDIUM,no,yes,community_report
INC-1094,2025-07-06 00:30:00,Sohrab Goth,24.957742,67.079238,0,Sunday,mugging,HIGH,no,yes,community_report
INC-1537,2025-07-06 10:50:00,DHA Phase 1,24.804829,67.057786,10,Sunday,vehicle_theft,LOW,no,yes,community_report
INC-0821,2025-07-06 11:15:00,Teen Talwar,24.827405,67.03131,11,Sunday,signal_robbery,HIGH,yes,no,community_report
INC-0003,2025-07-06 12:34:00,Lyari,24.874605,67.014875,12,Sunday,mugging,MEDIUM,no,no,community_report
INC-1878,2025-07-06 23:50:00,Model Colony,24.879768,67.149234,23,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1562,2025-07-07 23:25:00,DHA Phase 5,24.810554,67.089344,23,Monday,mugging,LOW,no,no,community_report
INC-0910,2025-07-08 19:38:00,Hassan Square,24.897207,67.070602,19,Tuesday,signal_robbery,LOW,yes,no,community_report
INC-1180,2025-07-08 22:33:00,Superhighway,24.981499,67.149159,22,Tuesday,robbery,HIGH,yes,yes,community_report
INC-0787,2025-07-08 23:36:00,Teen Talwar,24.831614,67.034597,23,Tuesday,signal_robbery,LOW,no,no,community_report
INC-0857,2025-07-09 09:36:00,Teen Talwar,24.83092,67.029828,9,Wednesday,phone_snatching,HIGH,no,no,community_report
INC-1110,2025-07-09 18:25:00,Sohrab Goth,24.953897,67.080971,18,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0452,2025-07-09 22:18:00,Landhi,24.848795,67.362461,22,Wednesday,vehicle_theft,HIGH,no,no,community_report
INC-1862,2025-07-09 22:19:00,Malir Cantonment,24.878565,67.2048,22,Wednesday,mugging,HIGH,no,no,community_report
INC-0068,2025-07-09 23:57:00,Lyari,24.869698,67.012875,23,Wednesday,robbery,MEDIUM,yes,no,community_report
INC-0478,2025-07-10 18:24:00,Landhi,24.847837,67.35749,18,Thursday,robbery,HIGH,no,no,community_report
INC-1237,2025-07-10 19:40:00,Garden West,24.879779,67.021881,19,Thursday,mugging,LOW,no,yes,community_report
INC-1511,2025-07-10 22:44:00,Clifton,24.82114,67.034821,22,Thursday,mugging,MEDIUM,no,yes,community_report
INC-1279,2025-07-11 08:28:00,Nazimabad,24.917906,67.032711,8,Friday,mugging,MEDIUM,no,yes,community_report
INC-0730,2025-07-11 13:05:00,Saddar,24.864836,67.027931,13,Friday,phone_snatching,HIGH,no,no,community_report
INC-1027,2025-07-11 21:03:00,Gulshan-e-Iqbal,24.931696,67.135272,21,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-1090,2025-07-11 22:42:00,Sohrab Goth,24.954598,67.076407,22,Friday,robbery,MEDIUM,no,no,community_report
INC-1117,2025-07-11 23:03:00,Sohrab Goth,24.954781,67.08092,23,Friday,mugging,HIGH,no,no,community_report
INC-0060,2025-07-12 01:31:00,Lyari,24.874506,67.012863,1,Saturday,robbery,HIGH,yes,no,community_report
INC-1905,2025-07-12 19:35:00,Model Colony,24.882923,67.145291,19,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0656,2025-07-12 19:41:00,Malir,24.893875,67.22805,19,Saturday,phone_snatching,LOW,no,no,community_report
INC-1672,2025-07-13 12:54:00,Guru Mandir,24.868426,67.01601,12,Sunday,mugging,MEDIUM,no,no,community_report
INC-0409,2025-07-13 16:02:00,Liaquatabad,24.902034,67.034402,16,Sunday,phone_snatching,HIGH,no,no,community_report
INC-0681,2025-07-13 19:20:00,Malir,24.89308,67.231111,19,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1236,2025-07-13 19:29:00,Garden West,24.878797,67.020889,19,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-0159,2025-07-13 22:15:00,Orangi Town,24.962134,67.020118,22,Sunday,mugging,HIGH,no,yes,community_report
INC-0201,2025-07-15 00:56:00,Keamari,24.842835,66.987612,0,Tuesday,mugging,HIGH,no,yes,community_report
INC-1811,2025-07-15 21:15:00,Soldier Bazaar,24.88516,67.025342,21,Tuesday,phone_snatching,LOW,no,no,community_report
INC-0146,2025-07-15 22:13:00,Orangi Town,24.966984,67.02231,22,Tuesday,robbery,MEDIUM,yes,no,community_report
INC-0701,2025-07-16 14:05:00,Malir,24.894514,67.232535,14,Wednesday,mugging,MEDIUM,no,yes,community_report
INC-1207,2025-07-16 19:24:00,Garden West,24.875582,67.017422,19,Wednesday,mugging,LOW,no,yes,community_report
INC-0750,2025-07-16 19:29:00,Saddar,24.859462,67.030946,19,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-1575,2025-07-16 22:32:00,DHA Phase 5,24.808163,67.087374,22,Wednesday,vehicle_theft,LOW,no,no,community_report
INC-1407,2025-07-17 21:08:00,Gulistan-e-Jauhar,24.909903,67.220325,21,Thursday,phone_snatching,HIGH,no,no,community_report
INC-0411,2025-07-17 21:28:00,Liaquatabad,24.90345,67.037416,21,Thursday,phone_snatching,HIGH,no,no,community_report
INC-1363,2025-07-17 23:01:00,FB Area,24.955756,67.104412,23,Thursday,phone_snatching,MEDIUM,no,yes,community_report
INC-0066,2025-07-18 21:43:00,Lyari,24.873127,67.014571,21,Friday,robbery,HIGH,yes,no,community_report
INC-0846,2025-07-19 09:23:00,Teen Talwar,24.828761,67.030168,9,Saturday,mugging,HIGH,no,yes,community_report
INC-1656,2025-07-19 09:39:00,Guru Mandir,24.865337,67.018934,9,Saturday,mugging,HIGH,no,no,community_report
INC-0418,2025-07-19 19:21:00,Liaquatabad,24.907042,67.034156,19,Saturday,phone_snatching,HIGH,no,no,community_report
INC-0160,2025-07-19 21:28:00,Orangi Town,24.967221,67.021085,21,Saturday,phone_snatching,HIGH,no,no,community_report
INC-1477,2025-07-19 23:22:00,Clifton,24.823615,67.035801,23,Saturday,mugging,LOW,no,yes,community_report
INC-0438,2025-07-20 00:19:00,Landhi,24.850549,67.359891,0,Sunday,mugging,MEDIUM,no,yes,community_report
INC-1654,2025-07-20 20:03:00,Guru Mandir,24.866617,67.017584,20,Sunday,mugging,HIGH,no,no,community_report
INC-0941,2025-07-20 20:47:00,North Nazimabad,24.948102,67.056873,20,Sunday,phone_snatching,LOW,no,no,community_report
INC-1160,2025-07-21 01:54:00,Superhighway,24.982534,67.147002,1,Monday,robbery,HIGH,no,yes,community_report
INC-0776,2025-07-21 20:42:00,Saddar,24.8618,67.027019,20,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0850,2025-07-21 23:16:00,Teen Talwar,24.827256,67.03215,23,Monday,signal_robbery,HIGH,yes,yes,community_report
INC-1596,2025-07-21 23:58:00,Zamzama,24.827495,67.077074,23,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0196,2025-07-22 21:49:00,Keamari,24.847193,66.987216,21,Tuesday,vehicle_theft,HIGH,no,no,community_report
INC-0297,2025-07-22 23:49:00,Baloch Colony,24.866927,67.073867,23,Tuesday,signal_robbery,HIGH,yes,no,community_report
INC-0477,2025-07-22 23:54:00,Landhi,24.852657,67.36065,23,Tuesday,mugging,MEDIUM,no,no,community_report
INC-0638,2025-07-23 17:41:00,SITE Industrial Area,24.927819,67.001315,17,Wednesday,robbery,MEDIUM,no,no,community_report
INC-1308,2025-07-23 19:50:00,Nazimabad,24.919161,67.036654,19,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1248,2025-07-23 20:12:00,Garden West,24.876721,67.019763,20,Wednesday,mugging,HIGH,no,yes,community_report
INC-1765,2025-07-23 21:40:00,Soldier Bazaar,24.884331,67.025051,21,Wednesday,phone_snatching,MEDIUM,no,no,community_report
INC-0566,2025-07-23 21:59:00,Korangi,24.827746,67.139069,21,Wednesday,mugging,HIGH,no,yes,community_report
INC-0770,2025-07-23 22:07:00,Saddar,24.861878,67.02758,22,Wednesday,pickpocketing,MEDIUM,no,yes,community_report
INC-0197,2025-07-24 00:08:00,Keamari,24.847819,66.987612,0,Thursday,mugging,MEDIUM,no,no,community_report
INC-0115,2025-07-24 19:43:00,Orangi Town,24.967519,67.017304,19,Thursday,mugging,HIGH,no,yes,community_report
INC-1863,2025-07-24 20:58:00,Model Colony,24.882871,67.149457,20,Thursday,vehicle_theft,LOW,no,yes,community_report
INC-1316,2025-07-24 23:16:00,FB Area,24.952668,67.102424,23,Thursday,mugging,MEDIUM,no,yes,community_report
INC-0648,2025-07-24 23:20:00,Malir,24.893228,67.229145,23,Thursday,mugging,MEDIUM,no,yes,community_report
INC-0006,2025-07-25 01:38:00,Lyari,24.870816,67.011786,1,Friday,robbery,HIGH,no,no,community_report
INC-1718,2025-07-25 20:27:00,Nagan Chowrangi,24.939276,67.08766,20,Friday,signal_robbery,MEDIUM,no,yes,community_report
INC-0958,2025-07-25 21:51:00,North Nazimabad,24.947629,67.055997,21,Friday,phone_snatching,MEDIUM,no,yes,community_report
INC-0794,2025-07-25 22:46:00,Teen Talwar,24.829698,67.034576,22,Friday,phone_snatching,HIGH,no,no,community_report
INC-1146,2025-07-25 23:33:00,Superhighway,24.978146,67.149609,23,Friday,vehicle_theft,MEDIUM,no,yes,community_report
INC-0141,2025-07-26 11:27:00,Orangi Town,24.967546,67.017593,11,Saturday,robbery,HIGH,yes,yes,community_report
INC-0929,2025-07-26 13:51:00,North Nazimabad,24.949119,67.052876,13,Saturday,signal_robbery,MEDIUM,yes,no,community_report
INC-1690,2025-07-26 21:28:00,Guru Mandir,24.870168,67.013009,21,Saturday,mugging,HIGH,no,no,community_report
INC-1291,2025-07-26 21:50:00,Nazimabad,24.921235,67.036364,21,Saturday,robbery,HIGH,no,no,community_report
INC-0933,2025-07-26 22:29:00,North Nazimabad,24.95271,67.057352,22,Saturday,mugging,LOW,no,yes,community_report
INC-0231,2025-07-27 14:17:00,Keamari,24.84343,66.990979,14,Sunday,vehicle_theft,HIGH,no,no,community_report
INC-0692,2025-07-27 20:15:00,Malir,24.893454,67.230663,20,Sunday,mugging,HIGH,no,no,community_report
INC-1754,2025-07-27 20:20:00,Nagan Chowrangi,24.939556,67.086106,20,Sunday,phone_snatching,MEDIUM,no,no,community_report
INC-1254,2025-07-27 20:26:00,Garden West,24.876263,67.01841,20,Sunday,mugging,LOW,no,yes,community_report
INC-0302,2025-07-27 20:31:00,Baloch Colony,24.866887,67.074942,20,Sunday,signal_robbery,HIGH,no,no,community_report
INC-0365,2025-07-27 20:32:00,Liaquatabad,24.904649,67.034842,20,Sunday,mugging,MEDIUM,no,yes,community_report
INC-1041,2025-07-27 21:20:00,Gulshan-e-Iqbal,24.929112,67.132563,21,Sunday,signal_robbery,MEDIUM,no,no,community_report
INC-0468,2025-07-28 00:40:00,Landhi,24.848973,67.359834,0,Monday,vehicle_theft,HIGH,no,yes,community_report
INC-0195,2025-07-28 09:09:00,Keamari,24.843449,66.987429,9,Monday,mugging,MEDIUM,no,no,community_report
INC-1708,2025-07-28 14:45:00,Nagan Chowrangi,24.944756,67.083259,14,Monday,phone_snatching,LOW,no,yes,community_report
INC-0356,2025-07-28 15:39:00,Liaquatabad,24.904808,67.033045,15,Monday,phone_snatching,MEDIUM,no,no,community_report
INC-0136,2025-07-28 20:38:00,Orangi Town,24.964573,67.021326,20,Monday,robbery,HIGH,no,yes,community_report
INC-1532,2025-07-29 10:17:00,DHA Phase 1,24.807287,67.061661,10,Tuesday,vehicle_theft,LOW,no,no,community_report
INC-0030,2025-07-29 11:14:00,Lyari,24.870386,67.012899,11,Tuesday,robbery,MEDIUM,no,no,community_report
INC-0401,2025-07-29 21:21:00,Liaquatabad,24.90369,67.033327,21,Tuesday,mugging,MEDIUM,no,no,community_report
INC-1887,2025-07-29 21:30:00,Model Colony,24.881358,67.145824,21,Tuesday,mugging,LOW,no,no,community_report
INC-1424,2025-07-30 12:09:00,Gulistan-e-Jauhar,24.910245,67.219202,12,Wednesday,ride_hailing_incident,MEDIUM,no,no,community_report
INC-0879,2025-07-30 19:13:00,Hassan Square,24.895485,67.073028,19,Wednesday,signal_robbery,LOW,yes,no,community_report
INC-1361,2025-07-30 21:17:00,FB Area,24.955549,67.105049,21,Wednesday,mugging,MEDIUM,no,no,community_report
INC-1367,2025-07-30 22:00:00,FB Area,24.955667,67.1042,22,Wednesday,mugging,HIGH,no,no,community_report
INC-1608,2025-07-30 22:51:00,Zamzama,24.82728,67.075842,22,Wednesday,mugging,MEDIUM,no,no,community_report
INC-0313,2025-07-30 22:56:00,Baloch Colony,24.861579,67.075831,22,Wednesday,signal_robbery,HIGH,yes,yes,community_report
INC-1571,2025-07-31 13:14:00,DHA Phase 5,24.80998,67.091411,13,Thursday,mugging,MEDIUM,no,no,community_report
